747,2042
1523,2263
62,1939
738,990
891,1232
829,354
588,1231
2145,2017
2157,1088
1081,575
2234,554
1907,159
1822,1741
1187,1001
1835,1976
2237,1202
1917,1786
845,1237
1311,1976
2030,1663
1741,1560
1832,924
904,1817
1976,114
2177,2090
1814,2038
754,2058
2175,1263
886,2177
1982,1622
1887,796
1937,159
970,370
992,883
2172,965
2268,1427
1741,1910
2027,52
1457,2151
2161,52
936,759
22,796
710,1170
1923,1392
1639,1633
1408,946
1346,68
2218,2249
668,944
1165,1750
1483,339
1638,2162
1674,1627
1505,1818
1400,304
2088,678
1023,354
2246,1264
674,200
2258,335
121,1714
2188,1848
1750,1622
652,1350
392,2177
1860,1228
2199,694
2209,2136
1911,227
992,2172
2179,981
1912,637
984,776
2030,858
366,1895
1056,652
1856,1459
2047,1993
393,308
2050,1510
2249,407
845,1371
1495,699
1588,890
607,1957
249,2249
1080,2177
1066,27
813,1833
2234,1038
620,2192
1762,1982
1741,1105
1409,366
2209,981
1939,1120
1985,1465
1271,432
1721,1392
47,1741
324,329
1406,68
1184,1187
673,2203
922,1187
1335,1356
1988,1921
1976,598
1921,699
2000,992
608,1027
1831,1937
766,1613
2227,1937
17,2249
1495,1988
351,1371
1425,1249
2221,402
1492,27
2083,2158
189,1043
2006,248
1333,1660
388,2192
1563,2122
1883,1346
1121,1023
1697,2122
1976,1537
2263,813
2183,1049
211,1741
949,1670
1410,2065
2055,1803
1348,1187
2165,1409
2103,531
952,1187
477,1860
2177,480
1535,1013
136,1567
1256,1598
1492,377
1759,721
2039,546
1278,2111
989,2008
220,514
1648,890
1921,1988
1990,1593
2254,1639
2159,59
1727,2122
555,1901
2004,710
194,232
2263,2102
1907,777
181,936
1301,967
1621,383
1640,433
578,572
1741,1239
294,813
1622,1547
1918,377
1338,1788
2057,721
1661,721
1303,1013
949,515
759,2081
2165,254
370,808
788,1321
1237,393
1741,2178
1278,956
268,531
32,1752
402,1285
1200,1265
1666,2004
2263,8
1831,2071
1769,1193
760,212
970,988
992,1501
765,2276
2122,2220
627,622
2225,655
9,1741
878,2153
881,1670
232,1224
366,1224
1663,393
2199,373
418,633
521,2266
1003,1286
908,460
1405,1266
1453,2246
1097,921
2179,660
501,1799
835,921
905,162
308,2158
2058,141
258,351
886,1640
392,351
2213,429
492,1686
2030,1476
1741,1373
1340,1029
1834,1564
1140,1907
724,531
2110,681
2256,2196
1483,2246
296,993
793,1799
867,1748
1321,1918
1734,1333
696,1866
2179,1949
861,1179
1976,866
386,886
921,1984
241,2225
965,1502
1741,1723
258,1640
1853,1964
1187,2103
366,419
724,881
858,881
89,141
2249,1375
329,1291
699,70
1065,393
1414,2267
2085,220
2145,1025
1976,1216
1368,1333
1089,1918
2209,1949
1939,2088
2073,2088
886,835
2090,1503
2095,1847
1949,332
1976,2155
1931,692
924,538
2221,1959
393,121
1950,153
1780,1462
1728,2026
1666,394
890,927
2115,220
754,1066
322,1409
1571,1288
2219,2263
1154,1939
1976,61
1356,353
721,2057
296,1127
550,2175
187,2123
335,2021
2179,2083
276,660
2134,620
1912,1739
826,1292
979,1534
258,1774
2145,220
1622,2165
1866,805
1923,1339
240,2134
1666,1683
116,378
880,774
303,204
1569,1750
67,1425
351,1184
795,666
76,979
1937,456
232,1492
731,1405
1049,1714
27,2026
2260,1109
787,1714
2263,626
976,2175
1356,1642
666,1195
2209,2083
970,1606
276,1949
935,1585
1427,1293
2246,2150
2213,2202
1797,826
2122,394
1451,189
1029,2186
2037,1976
977,1996
160,276
1214,1939
145,153
1067,1889
1480,2058
1079,1714
310,220
1831,595
1117,2006
296,322
2266,523
951,1714
2018,421
1321,1247
1799,1811
436,2022
379,1488
355,902
364,456
2201,1037
1714,949
2075,174
1741,1052
1851,658
2228,1170
1923,534
1312,380
2122,1683
2158,1340
2135,1356
1371,960
2269,2110
961,1062
1873,2110
68,1976
276,205
123,1683
202,1976
1976,545
1396,1956
921,1663
981,1714
1089,1247
2228,1520
1982,2053
1939,1417
2026,1571
2143,658
2134,1104
1592,555
2094,1705
2149,1412
1674,1119
282,400
2243,1047
1503,1237
1553,600
1293,1427
1062,740
1841,478
764,1837
494,1976
394,52
1103,1303
222,1288
268,1633
886,514
1505,2249
2157,714
2246,1695
1054,98
333,338
1232,370
1750,2053
24,2212
1576,1900
1180,1900
572,1263
2263,2049
477,2157
1912,1068
131,1520
907,1741
1184,329
645,1741
1380,1961
1741,1186
922,329
2195,1356
2138,822
541,637
921,858
162,52
262,1976
396,1976
2211,546
2030,2228
113,1853
1939,612
1400,2024
204,1217
1333,802
1066,458
202,2110
520,1453
2020,951
366,232
144,2105
1923,1018
937,1741
1288,278
2165,551
2220,258
114,950
475,929
454,52
1469,1787
724,1633
1775,1305
1708,83
1940,1372
1618,1321
1762,319
1492,458
478,1577
595,2162
1333,2091
970,1285
1278,2192
189,1474
1942,1418
340,1643
842,2039
1924,1778
1931,505
152,1592
802,1674
52,422
1232,504
597,2208
1349,1843
2030,484
1827,1845
1741,381
705,1741
1555,1157
495,1931
99,1931
1288,1567
1105,1860
205,637
2158,669
1492,808
1982,443
2145,2127
595,68
1969,1147
355,581
1346,1922
1356,166
363,2162
738,2039
2006,1968
963,2157
1639,454
1422,1917
374,1762
164,1952
1580,813
869,1741
843,520
141,248
232,366
1457,1911
1187,2050
361,22
1887,1495
1923,1152
1216,536
1988,1547
1918,808
2127,393
1750,443
778,310
2192,788
141,1187
1939,1096
1030,1285
2164,1214
343,355
2263,439
2058,1727
1313,819
1939,2035
1170,541
1625,1845
2186,1912
1823,1860
1031,1106
386,2122
778,660
1117,880
1814,54
2254,326
614,1757
1070,310
421,2116
433,1187
813,654
1408,1995
988,1409
620,1013
1406,1922
76,2081
1103,1921
1932,1214
227,2250
1949,629
1114,767
936,2158
962,1127
1282,351
2072,470
740,2246
1380,1640
1476,1348
1070,660
1232,988
1469,177
1567,1466
89,1727
1288,2051
1741,865
2179,2030
949,141
52,1845
927,1291
1741,1804
1087,1014
2234,1148
2007,1923
388,1013
536,911
1224,1285
577,1666
2205,218
1356,650
2058,922
654,1132
2053,578
17,2009
1189,2230
60,393
2004,1625
1276,886
2246,1158
508,2246
2263,573
1339,2174
1984,1912
1714,2051
332,2020
1452,2051
505,1948
692,1774
2203,1461
2225,1220
1480,1066
857,1841
1775,1923
2102,66
531,136
1465,943
479,1666
1356,1939
1843,2057
2130,1333
387,2077
1454,784
1170,1025
760,1127
89,922
555,1661
1369,2174
619,922
1295,2225
1107,2174
1912,881
1162,383
1633,1466
950,2190
2070,2221
1547,194
1500,2068
1741,999
1265,481
1714,307
2194,944
1247,841
2023,1062
220,1563
1386,1939
1023,1887
1339,1369
840,490
1440,2175
977,199
5,820
2171,933
1939,1364
2221,296
218,1867
204,1969
975,1846
278,1918
2174,2170
2186,1241
718,2190
1912,2170
687,625
1127,897
633,1328
2133,1580
1988,2165
541,1739
1976,842
2074,1939
2165,1303
1416,1939
308,979
1860,667
141,1805
1170,220
464,1492
760,322
1049,2145
2164,1832
787,2145
1465,1077
1976,1781
2246,1642
1900,1005
1102,1025
1408,2263
1356,2073
556,2020
2022,436
671,1970
1912,76
1895,661
24,2159
700,456
1266,867
2033,1534
1288,1380
1231,846
2263,1996
2158,482
2177,724
606,794
1184,276
922,276
2212,718
1895,1011
904,1390
2103,1714
2177,1663
1334,220
1062,1976
1079,2145
1757,1077
432,1580
1714,441
1932,1832
1939,559
1042,2263
1761,1196
1924,436
1232,1606
2060,2017
1714,1380
1741,1483
1656,621
2249,1135
2225,549
1843,447
2151,600
1939,909
2042,1596
1087,1632
276,636
1152,2027
66,1580
2263,252
1072,2263
810,2263
1608,2243
543,1919
970,1232
268,1714
1937,1021
935,1211
2134,1535
2263,1191
1898,504
153,1175
1775,1602
1505,1741
1923,2254
2157,206
371,122
1663,637
2177,858
1122,1976
1225,411
531,754
1264,339
1381,924
1,1720
1799,1437
2179,904
2263,1541
723,924
1236,2263
840,2263
2034,2243
2211,627
1091,1350
1741,678
495,2228
1923,160
1386,2207
622,1811
1797,1741
1463,175
788,760
1741,1617
595,365
393,1170
481,1017
1286,1976
2163,2249
771,1530
1406,580
1127,1165
824,1356
841,771
696,2110
1429,941
921,2228
549,370
614,765
1474,1623
772,2105
1147,1228
1699,1741
1191,776
1371,1875
175,1068
2193,2249
1799,632
2179,99
842,1531
133,842
2165,1921
592,1356
339,910
1022,186
1495,406
1025,2177
629,2177
1823,2157
2162,1623
780,1592
1814,351
1931,936
1948,351
2039,469
2030,915
1798,1346
220,437
1782,813
1741,812
1995,1860
1752,412
1629,1510
220,1376
373,1618
813,1890
756,1356
1563,890
1883,114
2246,166
1697,890
577,1613
1356,597
1170,2127
1409,423
2171,746
1939,1177
1961,936
531,2177
636,1439
1398,1762
276,904
2213,1157
1948,1640
146,1777
2185,829
1923,1583
156,1741
1534,310
1639,1824
2074,1752
652,602
1201,1598
1939,1527
1082,186
1975,992
1727,890
254,1495
1563,2179
1976,1594
135,1803
1697,2179
1678,1937
1931,131
2058,2158
479,1613
2223,2225
1581,2004
2221,1398
1968,952
1276,2122
949,1727
572,1023
1291,710
477,1917
754,505
1931,1070
141,1968
1557,829
1184,89
924,916
826,381
922,89
531,433
1589,1306
2012,1409
778,2030
759,1788
2159,116
886,1563
1247,788
1727,2179
1901,80
1610,1594
199,633
1102,2127
1496,2246
1066,218
276,99
2263,2159
2179,1522
355,1146
1017,1265
1741,1296
220,921
1588,2020
89,2158
433,1968
1887,1121
218,1814
567,1968
443,212
183,1039
1396,1261
2163,1928
1814,1774
1721,1583
1948,1774
1817,1291
850,2256
1466,310
979,1912
1741,2235
581,1085
1278,1013
956,962
1070,2030
2246,650
214,1291
897,1321
1339,1666
1055,1907
1361,2179
1803,80
1168,1784
636,1923
2265,1831
2105,418
1444,901
881,1727
960,2020
248,1814
2013,829
710,1845
1443,676
1419,90
1329,1328
1346,743
1829,1651
351,1912
1103,1547
1814,619
1261,2133
1683,136
1817,136
514,1152
2246,1939
2122,183
1890,614
1494,614
2259,2174
1524,1954
886,1697
1892,660
963,1917
1639,214
1704,609
1033,404
2175,194
766,60
1869,676
1306,1502
862,522
260,2174
979,1107
1058,2154
2020,845
2212,1015
1663,1739
541,881
699,2221
2153,1374
1905,1272
1922,687
29,706
1982,1492
1939,856
669,1066
204,1461
970,240
2179,2006
1854,2246
1768,220
2041,2072
1738,2263
1356,1215
2020,1195
881,922
974,1113
1316,850
1550,2212
1939,1795
404,1522
1892,1949
99,886
596,1692
1406,743
346,763
2256,159
363,178
1827,1739
1469,2031
1104,1344
2183,1374
1821,204
687,1995
936,979
1750,1492
2060,220
2051,666
205,531
1581,1683
437,1066
860,1923
464,1923
837,1939
785,1749
448,666
1015,2211
2039,282
960,60
555,2226
591,1883
205,881
57,1949
1530,1344
578,897
1856,2268
2224,220
890,1923
1356,410
714,943
2250,852
2066,2263
2009,1729
209,1939
235,908
1501,764
499,954
578,1247
423,1898
796,194
1625,1739
1534,123
692,1534
652,415
1841,51
2254,220
2124,339
861,1720
1976,1407
1439,236
2263,683
1714,2161
988,1303
1700,2263
2192,1971
456,1442
1581,1817
1123,939
1961,2038
276,2006
589,1005
778,904
62,1488
549,1606
1674,1981
1664,1293
1023,708
674,554
2234,103
2081,1581
1253,1170
2146,1976
1683,754
1831,652
1091,842
1103,2165
1817,754
788,841
970,2013
1939,185
2126,2263
2172,164
47,806
835,1596
520,1026
2020,524
664,1714
1741,1109
1077,1883
1409,370
1070,904
750,1488
2081,1931
536,216
1286,1468
2249,761
1466,123
1510,1361
746,965
1238,1427
1697,1187
1203,652
2010,186
1910,2234
1072,1889
2249,1700
1939,1474
2221,406
848,2181
177,1976
2243,165
268,1340
2090,889
2265,1644
715,339
1976,1541
2105,231
40,924
2246,1402
1887,2223
2193,1741
478,2089
76,1520
764,1894
1547,88
1273,1017
590,1741
1295,1530
1727,1187
1739,258
1883,1700
1895,771
515,1567
1917,530
2053,2111
360,2218
2161,890
1841,1474
1567,905
555,1905
1814,782
1530,1023
804,165
1184,386
1982,366
922,386
1741,1243
1409,504
1013,504
1911,1654
586,2157
714,622
2197,1459
2192,361
514,2254
1333,859
970,53
1066,515
2246,597
9,806
1265,1664
2263,12
1683,2177
2053,956
2180,2229
1091,2265
43,1356
1906,1660
1939,1608
1333,1798
2134,1295
725,1161
1750,366
1480,505
1965,2240
1301,2260
924,58
280,2208
1046,1741
1121,572
393,2085
2217,17
1224,2013
916,1860
897,1618
1050,1860
2165,1547
2249,2184
1860,911
2199,377
158,2218
1230,515
2006,736
531,514
2263,1301
1900,1249
1193,1387
52,479
105,1803
1633,905
549,1285
2077,387
1860,1850
282,941
2030,541
359,1161
1684,1624
949,2158
1367,1917
911,1674
2203,2189
319,1762
1303,212
1683,433
637,351
76,2004
1817,433
1547,572
112,1469
511,1932
1285,572
2030,1480
1534,2030
205,1633
2058,495
2110,685
1557,2199
1495,1321
2209,664
165,2234
509,2044
1939,803
209,1752
648,890
1754,1023
782,890
386,890
1986,1558
1912,1609
1640,921
1409,988
2228,1845
1911,2138
366,423
2257,331
937,1932
1312,1055
620,2225
279,1932
1733,1085
324,951
418,2276
1110,1860
2020,2081
1751,1102
1436,2030
2145,1029
2234,2010
1788,1923
1848,1974
614,875
666,1065
738,941
1161,1044
1235,993
1670,921
648,2179
1823,1917
386,2179
1976,2159
1143,2158
1881,1333
1828,2261
1482,1624
881,2158
480,1814
1129,8
33,371
1615,2153
99,2122
1663,881
1466,2030
236,141
1817,567
2068,2098
829,655
2004,393
1742,393
1974,1682
2072,527
394,1666
1536,1456
1949,1625
1887,747
139,1147
1682,1281
1291,1625
302,2077
715,2246
2067,1846
606,1522
1184,1004
922,1004
1018,1466
22,747
1152,1466
880,778
890,2220
954,1481
536,968
637,1774
2058,979
1700,1271
666,260
652,362
1127,1409
1569,1754
1939,1287
538,1014
1295,993
2246,1215
451,1769
35,393
162,1666
1301,1939
520,2128
1600,286
1741,2211
915,183
1433,1866
87,2246
443,1127
1350,1831
307,2020
45,2020
924,676
1023,655
1976,1704
1599,1754
897,2236
1232,240
2276,1215
454,1666
533,1959
1593,1939
619,979
1321,1251
1338,666
1465,1939
2179,1282
1838,989
52,1097
513,2246
72,1749
502,1333
1918,194
536,163
658,1846
1814,1534
1762,1344
1948,1534
351,383
2266,877
2223,241
595,743
1333,672
660,1892
2174,1288
1912,1288
2246,410
1618,841
451,964
2209,1282
122,1462
1204,1201
2226,697
636,1683
992,1318
1274,250
695,2263
633,1385
1409,1606
1013,1606
1104,970
2205,759
890,260
1206,2186
1939,1771
2221,703
2276,410
569,811
2164,1889
1739,205
2186,1648
2157,718
658,102
1976,1838
1692,2079
1917,477
1220,1303
611,1976
1232,374
745,1976
1390,1714
368,2026
1402,785
1990,955
987,2263
1565,25
505,45
300,1333
463,2263
1530,970
2254,1001
1272,1843
2101,944
2058,308
1187,981
2026,770
1333,806
975,1098
1138,2028
338,1975
651,220
102,944
241,2042
664,2145
1741,1540
65,1062
705,456
493,2263
218,2058
505,1334
1233,575
204,2160
291,816
1268,2259
788,1622
1450,1741
1727,329
703,760
1604,1427
1356,1325
308,1170
1564,2028
805,1976
409,1976
939,1976
538,1632
533,1288
1014,1561
2081,268
2225,956
685,339
477,1356
2263,1248
2053,2192
2254,196
549,1232
248,2058
965,164
118,2177
875,1402
1952,797
1288,1571
385,77
1050,2157
682,1761
1690,797
2225,1895
2175,88
1218,1741
1569,278
2266,206
1691,1961
254,2223
1720,447
674,1119
2236,1495
1799,1494
775,1171
1198,2028
1917,961
2043,1854
904,1581
1781,1854
1741,735
1892,904
1923,217
627,2212
2179,1900
2258,2193
957,1592
2030,1777
1741,1674
232,370
1140,2208
1906,1741
366,370
1644,1741
1248,1741
904,1931
806,642
1000,1639
293,1777
897,760
890,2033
1910,1860
1759,1
1495,1618
96,2172
648,1187
782,1187
386,1187
1124,924
520,1941
1674,802
1409,1285
2209,1900
805,2110
1939,2039
1288,766
1110,2157
1480,936
1932,279
1674,1741
655,1762
1412,1741
1782,520
2202,1860
1465,813
2088,792
1976,1517
823,1346
1400,418
1921,1618
652,1464
2199,808
1683,514
375,432
2221,1321
1187,310
2006,1167
1247,361
963,1356
1701,531
1,1911
2203,1681
2158,218
1220,1921
186,910
2013,1557
1674,2091
1741,869
1968,1814
660,766
2033,2209
1923,351
1995,1917
281,1901
1757,813
2175,572
1499,2275
1184,951
1939,295
922,951
669,505
1066,141
393,1361
496,2240
424,674
1924,172
1976,362
921,1480
164,1501
1613,310
2053,582
1774,1167
1853,1460
2223,993
1939,1234
710,479
619,2081
1961,993
605,2183
980,2060
1276,890
841,962
2234,2091
162,1613
831,1937
141,736
1340,1814
1404,1075
1691,351
1543,1419
1923,1640
1666,1984
1613,660
766,1727
2225,1224
482,1968
1898,829
1819,536
437,505
1824,880
2261,1635
1230,141
2168,690
1937,757
1841,295
1090,1824
1799,823
314,105
479,1670
1633,531
988,1547
1741,64
858,1666
1276,2179
144,633
1288,1250
2143,1764
2081,886
1706,1009
2263,1866
2220,1230
1757,8
1535,1127
1313,2246
114,1922
2070,2225
2213,59
2185,2175
339,2040
2123,1297
774,1968
393,556
1522,141
118,351
2158,1291
2058,121
1191,2256
456,2036
370,572
1411,310
1949,1117
165,1860
1939,429
1133,1497
2263,2216
1093,378
1229,1959
881,495
1714,1250
1741,1353
373,1220
1187,1733
1452,1250
8,341
1923,835
1303,1127
658,2143
2122,1984
329,921
766,922
1167,2020
1411,660
905,2020
2225,419
764,849
2173,1949
1092,1846
393,1845
123,1984
1945,1533
1623,1482
116,813
1033,2205
692,1912
1468,2133
1843,1256
1495,2236
1569,2185
1247,2134
1333,1908
1902,1836
663,393
1162,2026
313,2266
1834,389
2188,1641
1202,1610
2190,24
1329,1385
2170,2001
2151,1759
1365,850
577,60
833,1743
1261,2190
1225,281
2157,1015
326,1912
1921,2236
2179,774
1520,1892
1236,2133
1563,276
840,2133
1167,276
1697,276
258,465
1741,548
2223,322
829,1220
1887,373
531,1563
218,1066
1303,322
2220,1714
1912,1369
2013,2175
2030,1590
960,922
1345,1487
1555,2263
868,1333
536,594
116,8
2177,2017
964,1795
788,1569
800,640
1939,913
220,2051
980,1739
1727,276
1030,1102
808,2221
2239,2114
422,465
1222,1272
1344,2201
881,979
1330,51
248,1066
2097,718
1347,220
633,877
1058,117
1892,2006
8,825
880,754
1451,2263
124,1939
1335,2088
1003,595
2097,1657
1400,231
1618,1622
914,1277
2043,862
1781,862
1762,620
1989,1565
886,949
1187,123
1739,636
1004,1170
1427,1273
2167,1837
1272,1924
1229,1288
1991,1611
1363,1288
525,943
1748,1853
1249,220
652,2216
220,307
339,1719
373,549
416,1939
520,599
1689,2212
1219,2263
1749,2263
1353,2263
2093,575
2225,2192
1931,1745
1473,867
1939,108
946,1350
1708,1673
2112,36
1828,277
1613,123
637,1534
358,2119
258,949
1454,1756
1827,52
1939,1047
1350,652
1675,220
276,774
2122,1663
1494,2094
949,308
1807,339
520,1888
184,1939
220,1596
2185,699
344,908
1409,1232
2007,2090
183,1714
1382,2038
2110,1279
2158,2259
2249,1623
2177,57
2225,1037
1423,349
456,560
2192,1089
776,538
232,1606
538,1124
2133,2202
2246,1325
1976,1464
1193,826
1695,1976
1005,775
2154,1736
1433,1976
1118,652
829,549
2090,1751
2105,1093
890,236
480,2058
831,595
2001,181
707,2249
2185,1988
2202,2157
2195,986
520,144
1762,1104
1361,760
1495,760
970,2070
2004,637
1625,52
1742,637
1952,2167
2122,858
1606,1530
1344,1530
881,308
2094,530
633,206
1923,648
2050,1921
505,960
331,1561
398,339
2225,232
2020,1520
1741,2105
1811,1346
1988,1982
1976,659
1666,1931
2246,520
1640,710
2211,1465
1939,1531
139,1741
1574,652
1276,1187
1823,1356
861,1911
1461,186
1356,1890
2013,699
1433,2110
339,1048
724,1613
1524,1474
1520,766
940,2177
166,339
904,268
2170,1814
2177,541
2276,520
531,437
1761,74
2236,1121
849,746
565,1741
1764,2065
525,622
303,1741
2194,895
1022,674
1714,258
72,1054
2228,479
970,2204
886,1567
1474,17
1321,1495
1333,566
1004,1788
2088,2162
2136,890
2153,305
2249,13
117,1736
2013,1988
237,340
1018,905
956,27
1152,905
1923,782
2081,2122
615,1454
2158,1588
1246,2260
1230,1727
619,1573
669,936
1727,89
123,1931
1845,310
599,1860
2053,1013
960,1085
258,1567
1187,2030
1089,1495
1918,788
901,1444
2038,890
1288,392
1750,423
141,1167
131,479
776,217
581,1439
232,1285
2133,1881
1025,921
366,1285
2030,248
340,818
1799,315
1224,2070
1050,1917
945,403
952,1382
766,2158
1860,968
1492,572
1082,674
497,1741
1875,310
276,1742
1400,983
1164,2204
2105,772
1143,2081
1895,962
1613,2030
501,1860
881,2081
1635,1789
1220,1547
950,1686
936,1788
422,1567
1931,619
1627,1147
524,531
1639,218
1807,2246
2177,1025
1941,2246
1232,1557
1569,388
1041,1989
1184,577
927,921
922,577
326,2209
1253,1845
625,2276
699,2225
1814,1912
520,762
432,1881
793,1860
423,829
216,536
949,121
1912,1666
1184,927
186,1825
354,1409
1901,1507
1555,116
388,993
99,890
1599,388
2081,162
993,578
2249,1436
1547,1918
1110,1917
415,372
1860,163
1285,1918
514,351
789,2276
1923,2205
66,1881
1224,2204
1618,1569
2263,553
1430,2272
1411,2030
1791,1497
1079,1291
1803,568
1242,2221
879,2169
1939,2149
1949,393
1291,393
1976,2216
410,378
1936,1097
1803,1507
1216,1939
1023,578
674,424
1567,1230
495,2179
99,2179
1921,1728
1985,989
904,886
620,1127
398,2246
281,1661
1062,1472
1814,1107
1939,55
175,2174
514,1640
980,881
1856,2272
1097,1466
1976,122
1232,1102
2268,496
2020,394
881,121
1409,240
1894,1975
1875,1733
2228,1097
1469,291
723,2164
1535,2042
1246,1939
1564,528
103,204
1674,696
1753,989
254,373
1388,302
765,1077
388,1127
166,2246
904,2175
83,491
1396,1883
296,1538
91,2072
368,660
24,850
2223,1103
619,2191
1646,2031
2004,1739
278,1898
1742,1739
1121,897
2263,687
1277,1410
480,1066
1832,1632
989,943
2223,2042
1476,307
760,891
2213,2263
1850,2211
890,183
759,666
458,1492
432,271
2011,816
175,1369
1121,1247
1618,2053
1346,1365
1728,2221
740,1555
839,1534
514,1774
2006,1411
2026,343
2119,1288
2179,1339
2263,1976
2153,118
59,2133
386,276
1220,2165
33,912
2094,477
1402,1647
163,204
1409,374
1013,374
2243,2263
1178,1939
1567,1714
1157,1062
1968,2058
1701,1714
66,271
1093,1077
1547,1247
387,97
1285,1247
1333,729
2236,2223
660,1949
1054,1314
1845,123
2058,1170
1017,1432
1774,1411
2197,2268
788,2134
2228,1581
8,451
889,2186
1632,15
1014,1134
2134,1165
2208,1114
1165,1303
828,220
141,980
220,2027
1340,2058
294,1976
989,1077
32,1976
536,1509
1613,904
1666,2228
670,2263
274,2263
370,1971
12,2263
1117,1262
1406,1365
1939,1828
2221,760
1932,657
1875,123
2179,534
2070,1530
2051,1288
2204,1530
1798,842
1968,1253
89,1170
1995,1356
1859,2249
2105,1524
2263,2110
2201,1232
1931,1371
1597,2249
1499,1714
941,632
1982,370
1037,1094
378,2212
1555,2023
438,2263
1398,319
116,2212
746,164
176,2263
2177,1777
2163,1879
1762,1535
1478,1776
1552,1725
2001,1551
1247,1089
206,2105
619,1520
2209,534
674,1981
1133,1741
1551,2254
1917,1823
2094,961
1741,1597
1340,1253
1923,1079
92,1976
1866,545
880,514
1613,99
1365,2249
2122,2228
954,1217
1286,1956
1750,370
1411,904
220,2161
115,647
232,1232
1727,386
956,1263
1828,1192
80,1592
1692,1331
897,1622
2010,674
406,1762
2161,89
122,2003
1939,1962
2038,1187
1374,1961
2117,2234
2220,669
1929,2183
2225,1013
1900,1253
924,412
1705,977
586,1356
1988,319
1666,268
1683,437
1898,1557
1817,437
400,2105
1811,622
2179,1018
501,2157
1193,1741
854,2275
1741,792
342,1346
1409,53
798,2151
710,52
2050,1547
1639,515
1350,412
527,2065
2020,1146
1736,1387
1698,1095
20,2234
956,458
2212,1316
1976,285
1774,1090
1072,1572
1750,504
793,2157
1230,2158
619,2004
478,833
1245,1500
1371,1639
691,1880
333,2172
2263,500
1900,448
2058,1788
339,674
736,310
495,1187
505,1875
99,1187
2153,2025
2091,1147
1733,1439
1165,1921
2247,1660
776,648
2202,1917
2183,1675
395,956
2212,161
1633,454
921,248
1757,520
1581,1984
1557,1398
1653,1860
1949,690
1321,1121
218,505
1845,2030
1076,536
2179,1152
520,843
2030,1029
1152,531
517,2235
393,479
1683,921
929,2179
2030,1968
593,2230
1939,352
1739,1230
2133,1157
1754,572
1933,2035
1897,126
481,1265
890,2224
904,2122
214,921
577,1727
1709,829
1005,2174
248,505
394,2020
1368,536
1875,2030
1682,1635
1333,1481
505,1070
1730,363
276,1018
204,1896
181,1912
2063,2266
979,1892
1278,993
423,2199
1923,1697
1565,1989
541,1666
1281,2230
2031,476
2175,1918
1750,988
1843,1179
389,1834
1258,2246
1860,594
1727,1004
1374,1640
2260,1467
479,1727
308,1845
1860,1533
53,572
1968,1066
890,480
2177,651
1931,1184
2213,116
991,2252
1500,2129
2222,1333
1849,593
892,2246
1601,491
1666,886
1026,2246
577,922
2158,1348
1898,2175
1065,2174
776,2071
1452,368
454,2020
1887,296
2004,881
1742,881
1066,332
1931,1534
642,2256
2058,1117
380,2256
1404,327
2154,825
1469,722
1094,1599
2270,1939
766,979
788,1492
160,1923
141,927
1278,1127
1532,2175
806,1317
1799,75
479,922
1520,660
2263,179
954,1969
370,1918
1717,1174
2199,194
1237,1503
394,60
447,2138
595,2036
2026,1929
328,1692
703,1569
1907,2237
1976,1842
2220,482
436,1225
1618,2134
1494,378
1681,204
1469,2011
760,1322
1262,220
2170,2058
1000,220
40,2164
1626,682
134,1799
2004,76
1400,1093
842,2263
1520,1949
116,2159
1272,1847
1549,435
155,1333
281,2226
224,1692
2168,2170
2130,1878
339,1642
1937,2237
908,1570
1591,1600
1333,810
1276,276
1007,1549
1917,1770
1905,447
1580,687
960,979
2080,1010
595,292
1316,614
1154,1976
366,240
1147,805
1880,390
378,65
1164,220
393,1097
983,2094
1976,98
331,1939
2175,1247
69,1939
872,2263
461,1231
1982,1606
970,354
560,456
756,2088
2263,313
1265,1965
520,1811
1487,846
310,2001
2094,1258
652,984
1939,1909
2221,841
1921,549
949,1170
699,241
816,826
1640,2027
141,1411
117,825
850,410
1443,924
388,2042
1560,2263
1293,1919
1750,1606
714,2212
1579,1724
2186,2136
1664,1273
1741,739
1101,2099
1108,826
1567,1340
1214,1976
699,1530
2084,1078
1757,683
1869,924
413,944
1225,822
1705,2213
1939,165
1228,339
1020,2110
1328,2263
1476,2161
1402,2212
395,2058
2234,1022
661,2177
370,1247
1495,1622
1569,1571
2192,796
1321,2223
956,1344
2179,2254
2201,2013
1948,1567
881,1170
236,2186
1378,1976
373,1895
1500,653
1152,1633
2272,1664
1288,770
2110,1336
1050,1356
2213,2023
1898,699
1314,1402
1037,370
2179,160
1976,1521
897,2053
1714,2275
2058,2085
1791,1741
1089,2223
1581,1931
478,2069
2228,52
1949,637
567,606
1291,637
2260,2219
436,1843
2263,1736
465,329
929,1187
1705,1408
339,1910
366,2013
1340,529
1799,1043
1214,2110
2031,1578
1632,1869
541,324
281,1905
1439,2228
1898,1988
1117,2177
1841,1454
1714,181
850,1833
829,956
595,560
1821,1741
1890,1346
186,1264
829,1895
1567,1824
803,674
1918,361
1814,1701
1733,581
1110,1356
482,1033
1127,771
1540,186
1982,1285
480,960
1989,12
1741,2162
578,1495
910,2234
1629,1921
2002,1937
1871,1454
541,1613
1181,1007
116,683
231,633
2110,1470
993,956
936,422
339,166
2247,1741
1961,1347
1727,951
2117,1860
2270,2102
2105,345
1086,366
181,2209
2275,2
676,2188
1741,68
2226,1803
